"Clothing and footwear, Percentage change, Previous period","Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous period","Housing, Water, Electricity, Gas and Other Fuels",Restaurants and hotels,"Clothing and footwear, Percentage change, Previous year","Furnishings, household equipment and routine household maintenance, Percentage change, Previous year","Consumer Price Index, All items, Percentage change, Previous year","Food and non-alcoholic beverages, Percentage change, Previous year",Communication,Education,"Alcoholic Beverages, Tobacco, and Narcotics","Consumer Price Index, All items",Clothing and footwear,"Furnishings, household equipment and routine household maintenance",Food and non-alcoholic beverages,Transport,"Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous year","Food and non-alcoholic beverages, Percentage change, Previous period","Consumer Price Index, All items, Percentage change, Previous period",Health,Miscellaneous goods and services,"Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period","Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous year",Recreation and culture,"Furnishings, household equipment and routine household maintenance, Percentage change, Previous period","Health, Percentage change, Previous period","Health, Percentage change, Previous year","Miscellaneous goods and services, Percentage change, Previous period","Transport, Percentage change, Previous year","Education, Percentage change, Previous year","Recreation and culture, Percentage change, Previous period","Communication, Percentage change, Previous year","Transport, Percentage change, Previous period","Restaurants and hotels, Percentage change, Previous period","Miscellaneous goods and services, Percentage change, Previous year","Communication, Percentage change, Previous period","Restaurants and hotels, Percentage change, Previous year","Recreation and culture, Percentage change, Previous year","Education, Percentage change, Previous period",year,month,Date,Commod. net export price index,BLS_ppi,PPI 1-Month % Change,PPI 3-Month % Change,PPI 6-Month % Change,PPI 12-Month % Change,empl,empl 1-Month Net Change,empl 3-Month Net Change,empl 6-Month Net Change,empl 12-Month Net Change,empl 1-Month % Change,empl 3-Month % Change,empl 6-Month % Change,empl 12-Month % Change,unempl,unempl 1-Month % Change,unempl 3-Month % Change,unempl 6-Month % Change,unempl 12-Month % Change,wage,wage 1-Month % Change,wage 3-Month % Change,wage 6-Month % Change,wage 12-Month % Change,CPI,CPI 1-Month % Change,CPI 3-Month % Change,CPI 6-Month % Change,CPI 12-Month % Change,CPI_core,CPI_core 1-Month % Change,CPI_core 3-Month % Change,CPI_core 6-Month % Change,CPI_core 12-Month % Change,import_comm,import_comm 1-Month % Change,import_comm 3-Month % Change,import_comm 6-Month % Change,import_comm 12-Month % Change
1.40332140759331,0.209812951753499,102.096300122914,105.712583454536,3.23909970642601,0.266627166345722,3.77120817911978,6.0972012641537,99.0280076442673,105.505732578703,102.268887085847,103.893274877267,100.420848342122,99.7947459551193,105.866401759004,113.998904809208,1.77504075348668,0.578394489858278,0.275758890236456,103.599478291505,102.164242078328,0.31624955346826,1.09267631581733,99.7391968463496,0.169687163955278,0.132325542005412,3.50944387297279,0.349785407725331,13.9296203812688,4.29625278188863,-0.0421141292903766,-1.0929342844618,-0.0781468582068734,-0.771758761238358,1.9590314949471,0.0352680370818306,3.76053910692358,-0.313000000000009,2.06513808123467,2011,8,2011-08-01,99.79152679,106.4,0.1,0.3,2.1,4.4,111004,174,1147,3934,2085,0.2,1.0,3.7,1.9,9.1,-2.2,4.6,-4.2,-4.2,22.84,-0.4,-0.9,-0.7,1.3,226.545,0.3,0.3,2.4,3.8,225.87400000000002,0.3,0.6,1.3,2.0,141.9,-0.4,-0.8,4.9,12.9
3.29650654561923,0.108874302524008,102.207456757575,104.477193474337,3.2551822881026,0.501099249341436,3.8683568410403,6.36593152741362,99.0559379813515,106.510255216175,102.678052607761,104.051032879244,103.731228180886,99.7446200670638,106.531280112576,113.416637544131,1.97059043069345,0.628035280811514,0.151846211569459,103.740766736246,102.295325510201,0.400087977461024,1.38227890940628,99.6321408203627,-0.0502289850790388,0.136379494444376,3.03498390044382,0.128306567157791,14.1374421232194,4.31351920042084,-0.10733596155967,-1.04532047193878,-0.510765665733308,-1.16863096126113,2.05536181342633,0.0282044824981126,3.21689362541937,-0.113347978293351,0.952102424124247,2011,9,2011-09-01,99.7826767,106.6,0.2,0.6,1.3,4.5,110770,-234,-7,2884,2219,-0.2,0.0,2.7,2.0,8.8,-3.3,-5.4,-4.3,-4.3,23.05,0.9,1.1,0.7,2.0,226.889,0.2,0.5,1.5,3.9,226.28900000000002,0.2,0.6,1.2,2.0,141.7,-0.1,-0.4,1.7,12.7
1.2122880535079,-0.169408221527386,102.034308922814,103.167154397463,3.45697282988192,0.665372886054903,3.5251999213574,6.21518246014081,99.1467115768754,106.664533436947,102.813012963156,103.836408620741,104.98874946788,99.9254664082836,106.561396251056,111.311009419191,2.03394540518586,0.0282697611898044,-0.206268263335828,104.129583774099,102.959481565027,0.131440314622189,1.54560649979898,99.4800612320448,0.181309368964574,0.374796765134399,3.21232385956531,0.649253571962491,10.9273193953886,4.64381012175707,-0.152641092588876,-0.799441089874721,-1.8565425413185,-1.25389956727382,2.39435089625203,0.0916387218915957,2.71860311744324,-0.150635682580497,0.144848231242161,2011,10,2011-10-01,99.78972626,106.3,-0.3,0.0,0.4,3.7,111182,412,352,2101,2215,0.4,0.3,1.9,2.0,8.5,-3.4,-8.6,-2.3,-5.6,23.29,1.0,1.5,1.4,2.6,226.421,-0.2,0.2,0.7,3.5,226.743,0.2,0.7,1.2,2.1,141.2,-0.4,-0.8,-1.2,11.1
0.150098722649791,0.0230450950610079,102.0578228263,101.420786093539,4.181206576755,0.872338522985817,3.39437759080085,5.91510350335659,99.0589305174677,106.682818263113,102.762670608366,103.748816241737,105.146336239758,99.7868830707185,106.540540770876,110.688016466386,2.04655238746632,-0.0195713278111738,-0.0843561330442161,104.409970145058,103.599605657342,-0.0489649640055219,1.72618542709307,99.4110251031373,-0.138686705748122,0.269266773952662,3.32646867548233,0.621724276953773,9.51483800707867,4.62069506550561,-0.0693969505571957,-0.798161929973535,-0.5596867336445,-1.69275610452083,2.59294916867693,-0.0885365313801781,2.97294989218386,-0.11058721812825,0.0171423673609433,2011,11,2011-11-01,99.68321228,106.4,0.1,0.0,0.3,3.7,111435,253,431,1578,2272,0.2,0.4,1.4,2.1,8.2,-3.5,-9.9,-5.7,-11.8,23.14,-0.6,1.3,0.4,2.0,226.23,-0.1,-0.1,0.1,3.4,226.859,0.1,0.4,1.0,2.2,142.2,0.7,0.2,-0.6,10.1
-2.53779534687227,0.144522290992493,102.205319129986,100.751047014912,3.91111778395015,1.11258172698957,2.96241884487106,5.98153791637517,99.1606767454175,106.691960676196,102.929764381713,103.492918087368,102.477937411258,99.8635461936268,106.761558920545,108.908193843267,1.97606961566351,0.207449810250363,-0.246651637713825,104.529353404568,103.789676633559,0.162601626016258,1.49985212725508,99.4730575667933,0.0768268539403385,0.114340861647558,3.3147137784706,0.183466891606913,5.9073491319333,4.57106374399356,0.0623999838967942,-0.219819928332667,-1.60796324655436,-0.660356820749909,3.04423742232154,0.102712827019516,2.50743458633748,0.457723708673518,0.00856971462849491,2011,12,2011-12-01,99.69532776,106.0,-0.4,-0.6,0.0,3.2,111411,-24,641,634,2394,0.0,0.6,0.6,2.2,8.3,1.2,-5.7,-10.8,-8.8,23.21,0.3,0.7,1.8,2.0,225.672,-0.2,-0.5,0.0,3.0,226.74,-0.1,0.2,0.8,2.2,142.2,0.0,0.4,0.0,8.5
-1.3716019567775,0.219607843137244,102.429770026898,101.375576077243,3.41749001699006,1.12060929411531,2.92521671215084,5.33497702518493,99.5427238562485,106.773099592306,103.726673146906,103.948306738422,101.07234801646,100.220324573316,107.004333646102,110.29176653174,1.96839921264029,0.227399007669048,0.440019142826759,105.038648961192,104.102092146191,0.774225774225759,2.04533240603168,100.066368065955,0.357265882584507,0.487227309876573,3.26807942455961,0.301008272465098,5.57247163191554,4.37468580684801,0.596453465565617,0.274322233163855,1.27040274900195,0.619873520756367,3.14969152505681,0.385280862707225,2.25681924235354,0.840895341802774,0.0760497000856941,2012,1,2012-01-01,99.67169189,106.6,0.6,0.3,0.3,3.1,109285,-2126,-1897,-1545,2652,-1.9,-1.7,-1.4,2.5,8.8,6.0,3.5,-5.4,-10.2,23.55,1.5,1.1,2.7,1.7,226.665,0.4,0.1,0.3,2.9,227.237,0.2,0.2,0.9,2.3,142.2,0.0,0.7,-0.1,6.9
1.41055825877675,0.0302603432983906,102.460765626948,101.989591182294,2.9893730074389,1.34403010944385,2.87109878043821,4.47601375343812,99.7442212880707,106.750243559599,103.668832994594,104.405988383691,102.498032368746,100.568257208054,106.848661220122,112.588915458425,1.7945505128804,-0.145482356345427,0.440297355127634,105.56437340674,104.06822892629,-0.0557620817843801,1.63287164893785,100.262470692996,0.34716773889847,0.500505719320556,2.90622564354427,-0.0325288562434309,6.3903479120079,4.28244487859336,0.195972563841061,0.460139649369565,2.08279275862759,0.605683468160138,2.80790356869221,0.202423064204176,1.81047240210331,0.568022158885616,-0.0214061713992145,2012,2,2012-02-01,99.5851593,107.1,0.5,0.7,0.7,2.8,109778,493,-1657,-1226,2708,0.5,-1.5,-1.1,2.5,8.7,-1.1,6.1,-4.4,-8.4,23.4,-0.6,1.1,2.5,1.8,227.66299999999998,0.4,0.6,0.5,2.9,227.865,0.3,0.4,0.9,2.2,142.2,0.0,0.0,0.2,5.1
3.47115454067051,0.118918467829422,102.582610399558,102.513186254753,4.39974596828769,1.27913193275648,2.65139819302176,3.5207173211154,99.8469650280592,106.770813989035,103.463179119705,105.198905783161,106.055897473412,100.544668554851,107.052059148899,116.518393977001,1.76863535150037,0.190360764893637,0.759455862393073,105.724281258927,104.584916120258,-0.198375798152628,1.45149771037265,100.455571749215,-0.0234553663923519,0.151478995258485,2.84140546760137,0.496488889355409,5.06783917104204,4.27925665494728,0.192595549346384,0.545438108344298,3.49011135117167,0.513380891509616,3.29603935827031,0.103007210504749,0.726247171974911,0.593120998687521,0.0192696791598474,2012,3,2012-03-01,99.51489258,107.7,0.6,1.6,1.0,2.4,110605,827,-806,-165,2719,0.8,-0.7,-0.1,2.5,8.4,-3.4,1.2,-4.5,-8.7,23.38,-0.1,0.7,1.4,2.1,229.392,0.8,1.6,1.1,2.7,228.735,0.4,0.9,1.1,2.3,144.2,1.4,1.4,1.8,3.5
0.976295661018957,0.0906457729896413,102.675597199708,102.774983790983,4.92088656781373,1.16791930379747,2.30273981129894,3.25705992572021,100.020532122797,106.766242782493,103.395698942007,105.516714781329,107.091316598699,100.547617136501,107.212367332317,117.850234035118,1.78749284790948,0.149747874718035,0.302102950408056,105.900618000038,104.840528812411,-0.0652214423256119,1.60837026199172,100.411548710492,0.0029326086531449,0.16678925504254,2.7098227089729,0.244406843391602,2.83922276756985,4.23291048855865,-0.0438233917313467,0.807302924588057,1.14302987936785,0.255379376833289,3.15341458696072,0.173833120204605,0.785656105331499,0.468510676637519,-0.00428132592665547,2012,4,2012-04-01,99.58502197,108.0,0.3,1.3,1.6,2.0,111487,882,2202,305,2406,0.8,2.0,0.3,2.2,7.7,-8.3,-12.5,-9.4,-11.5,23.61,1.0,0.3,1.4,2.8,230.085,0.3,1.5,1.6,2.3,229.303,0.2,0.9,1.1,2.3,144.1,-0.1,1.3,2.1,0.8
-0.371336019593892,0.0978504137823549,102.776065696421,103.311195612175,4.59847581523148,0.715293467644058,1.70425377493762,2.67426943007876,100.137241031328,106.91937820163,103.362494410124,105.392893093731,106.693647966311,100.332370676028,107.176692627542,116.372001640034,1.63724764824015,-0.0332748037029541,-0.117347936632114,106.158003926504,104.876576756177,-0.0321140359055628,1.80291377873427,100.475582221363,-0.214074153722845,0.243044782293925,2.82946805576185,0.0343835958989921,-0.295174416959798,4.20917799064379,0.0637710618878343,1.04378459989936,-1.25433131905593,0.521733793004679,3.15562145435791,0.11668495063329,0.257119244151038,0.398904262976875,0.143430559272133,2012,5,2012-05-01,99.73860168,107.8,-0.2,0.7,1.3,1.6,112350,863,2572,915,2493,0.8,2.3,0.8,2.3,7.9,2.6,-9.2,-3.7,-9.2,23.32,-1.2,-0.3,0.8,1.2,229.815,-0.1,0.9,1.6,1.7,229.602,0.1,0.8,1.2,2.3,142.0,-1.5,-0.1,-0.1,-0.8
-2.17981760507535,0.432616811738883,103.220692235068,104.047172621655,3.47065669857713,0.79595218369037,1.6639937622385,2.59279343751456,100.08038284512,106.958233457232,103.642055146301,105.238345283655,104.367921044444,100.44343391819,107.358779099997,113.598252097511,1.61083287740415,0.169893722218286,-0.146639688445061,106.529296816173,105.226132574506,0.270466321243524,1.85904521290594,100.754728307814,0.110695323367496,0.349754965179258,3.15628712031223,0.333302086262725,-0.784449443386979,4.17278838876274,0.277824801091376,0.930536693325284,-2.38351966403723,0.712388434882619,3.36727795602578,-0.0567802603922834,-0.91613600865072,0.864391670589645,0.0363407047959203,2012,6,2012-06-01,100.0,107.4,-0.4,-0.3,1.3,1.3,113137,787,2532,1726,2360,0.7,2.3,1.5,2.1,8.4,6.3,0.0,1.2,-9.7,23.26,-0.3,-0.5,0.2,2.0,229.47799999999998,-0.1,0.0,1.7,1.7,229.87900000000002,0.1,0.5,1.4,2.2,138.7,-2.3,-3.8,-2.5,-2.5
-2.51213506146066,0.13253947709033,103.357500400805,104.143901028615,2.74149623538207,0.865207225516192,1.40845070422535,1.97202021683528,99.5945944822622,107.73762417254,104.332923632254,105.06682931639,101.746057906969,100.487662642945,107.333298718954,112.26861342792,1.44770936709922,-0.0237338588018355,-0.162978586182561,106.838159927932,105.383432692754,0.666590878556449,2.34087709344599,100.582638247349,0.0440334654337148,0.289932554696504,3.26261856368563,0.149487693218055,-1.59477477303642,4.22424657837135,-0.170800977140464,0.607617896009686,-1.17047458481095,0.0929659158658314,3.51180257510731,-0.485398185986242,-2.24421921106912,0.80317660860934,0.728686974453228,2012,7,2012-07-01,99.93085479999999,107.4,0.0,-0.6,0.8,1.0,113154,17,1667,3869,2324,0.0,1.5,3.5,2.1,8.6,2.4,11.7,-2.3,-7.5,23.48,0.9,-0.6,-0.3,2.4,229.104,-0.2,-0.4,1.1,1.4,229.893,0.0,0.3,1.2,2.1,137.7,-0.7,-4.4,-3.2,-3.3
0.751543626951621,0.298853189663209,103.666387587509,104.067149140484,2.08111723135579,0.372285418821085,1.69237899755014,1.47095334262502,99.1068110953264,109.257550347555,104.089780769756,105.651542841157,102.510723920843,100.16626724306,107.423647134395,115.129317817213,1.53784952315151,0.0841755694823237,0.556515818143713,106.88635133544,105.939444916284,-0.233045192287953,1.78049623477414,100.482585886614,-0.319835680751174,0.0451069239128379,3.17267335525274,0.52760876100047,0.991599884136341,3.55603214835034,-0.099472794190784,0.0795769327625227,2.54808917821917,-0.0736979192957193,3.6952291341445,-0.489768937231462,-1.55651698244568,0.745332891951822,1.41076637496684,2012,8,2012-08-01,99.77352142,107.7,0.3,-0.1,0.6,1.2,113327,173,977,3549,2323,0.2,0.9,3.2,2.1,8.2,-4.7,3.8,-5.7,-9.9,23.26,-0.9,-0.3,-0.6,1.8,230.37900000000002,0.6,0.2,1.2,1.7,230.196,0.1,0.3,1.0,1.9,139.4,1.2,-1.8,-2.0,-1.8
4.53856074284241,0.186613328934335,103.859842884372,103.9430844446,3.3085573874122,0.276890938473072,1.99128208066499,0.809825729253328,99.1327464083332,110.366067933843,104.231167808742,106.122982451715,107.163235393918,100.020803881644,107.393997828631,116.702209918906,1.61669821284783,-0.0276003529530428,0.44622122676115,107.087879039567,106.219089570948,0.135831815515711,1.51260679525563,100.424555517387,-0.145221904958128,0.188543908187299,3.22641947676261,0.263966509249151,2.89690511543947,3.62013283119281,-0.0577516678283336,0.0775404569851831,1.36619597120375,-0.119216003232979,3.83572176067318,0.0261690520764169,-0.511220690349206,0.795340429805187,1.01459128706658,2012,9,2012-09-01,99.74102783,108.2,0.5,0.7,0.5,1.5,112987,-340,-150,2382,2217,-0.3,-0.1,2.2,2.0,7.6,-7.3,-9.5,-9.5,-13.6,23.67,1.8,1.8,1.2,2.7,231.407,0.4,0.8,0.9,2.0,230.78,0.3,0.4,0.9,2.0,140.8,1.0,1.5,-2.4,-0.6
2.06071611858987,-0.057629176828939,103.799989311862,103.809557187166,4.17455776282387,0.0816382735964333,2.16234359887113,1.04612363924,99.2644179974447,110.532916972604,104.14226535241,106.081708555849,109.371565458883,100.007043833942,107.676160207543,115.495849006761,1.7304771382182,0.262735706480033,-0.0388925140553314,107.171118743446,106.804595566649,-0.0852935433815547,1.29288341129528,100.288484306787,-0.0137571856728565,0.0777302759424671,2.92091340338477,0.551224829799033,3.75959180444585,3.62668209479728,-0.135495955047231,0.118719439805205,-1.03370871295718,-0.128461896380808,3.73458951344239,0.13282350573556,0.622681505034441,0.812648348553729,0.151177841056159,2012,10,2012-10-01,99.78975677,108.3,0.1,0.8,0.3,1.9,113374,387,220,1887,2192,0.3,0.2,1.7,2.0,7.5,-1.3,-12.8,-2.6,-11.8,23.51,-0.7,0.1,-0.4,0.9,231.317,0.0,1.0,0.5,2.2,231.27599999999998,0.2,0.6,0.9,2.0,141.2,0.3,2.5,-2.0,0.0
-1.10238657022397,0.158571619798791,103.964586636265,103.280705136068,2.87174225736041,0.312232214090834,1.76413384608585,1.27681801868413,99.2883582863741,110.510060939897,104.143336466342,105.57908422397,108.165868009621,100.098449865102,107.900869592642,111.836040582597,1.86831715312033,0.208690005908428,-0.473808669488201,107.236834299139,106.976096390017,0.00102851030569083,1.34354805086512,100.275477499892,0.0913995931243705,0.0613183444047101,2.70746572396647,0.160574385828558,1.03717109842686,3.58749678635698,-0.0129693922343218,0.23160735504401,-3.16877918612407,-0.509444472578123,3.25917334458034,0.0241176943484255,1.83386376123488,0.869573969142217,-0.0206780326919826,2012,11,2012-11-01,99.82364655,108.2,-0.1,0.5,0.4,1.7,113663,289,336,1313,2228,0.3,0.3,1.2,2.0,7.4,-1.3,-9.8,-6.3,-9.8,23.58,0.3,1.4,1.1,1.9,230.22099999999998,-0.5,-0.1,0.2,1.8,231.263,0.0,0.5,0.7,1.9,140.2,-0.7,0.6,-1.3,-1.4
-2.99984355444306,0.181965847991683,104.153766677949,103.124047172622,2.38404854789769,-0.0275576989321473,1.74102236874757,1.28024563404483,99.3472114966587,110.508918138262,104.521439684236,105.294752941338,104.921061190027,99.8360260982238,108.128369117463,110.096943647205,1.90640522875816,0.210841233884574,-0.269306449020717,107.236834299139,107.053654087209,0.363060403788986,1.54637029637029,99.9513078511087,-0.262165665134914,0,2.59016324734382,0.0725000255281614,1.09151548840265,3.57754927163667,-0.323279087634582,0.188113632705606,-1.55504158259929,-0.151681733040138,3.14479971372638,0.059275036167804,2.35531066725106,0.480783737842098,-0.00103411546931145,2012,12,2012-12-01,99.81813812,108.0,-0.2,-0.2,0.6,1.9,113701,38,714,564,2290,0.0,0.6,0.5,2.1,7.6,2.7,0.0,-9.5,-8.4,23.85,1.1,0.8,2.5,2.8,229.601,-0.3,-0.8,0.1,1.7,231.033,-0.1,0.1,0.5,1.9,139.4,-0.6,-1.0,0.5,-2.0
-1.00903189387523,0.295542237911507,104.461585050858,103.687595282738,2.76042484173076,-0.257924054605357,1.59486466812258,1.18988313725666,99.7103058787541,110.947753966236,105.113765688472,105.606141555705,103.862374219227,99.9618322486375,108.277560168291,110.328089442416,1.98361767621434,0.137975863360703,0.295730419292608,107.754891929856,107.295066074242,0.566702875530337,1.33725733168114,100.316498967793,0.126012778483325,0.483096721478895,2.58594621648955,0.225505601926499,0.0329334743817725,3.90983720606649,0.365369022712942,0.168351855377747,0.209947513121728,0.546475943843474,3.06715634837356,0.365480194788912,2.28064716863721,0.249965004899316,0.397104446742494,2013,1,2013-01-01,99.73152161,108.3,0.3,0.0,0.8,1.6,111332,-2369,-2042,-1822,2047,-2.1,-1.8,-1.6,1.9,8.5,11.8,13.3,-1.2,-3.4,23.87,0.1,1.5,1.7,1.4,230.28,0.3,-0.4,0.5,1.6,231.612,0.3,0.1,0.7,1.9,140.1,0.5,-0.8,1.7,-1.5
1.65880879402869,0.203609724154874,104.674278996028,104.147055215799,3.01197981694922,-0.479857704110534,1.97792350974906,1.26358498650506,100.191106681419,110.916898322081,105.265863866775,106.471058973518,105.585252416463,100.085672677951,108.198784861581,114.749578296511,2.16035216556789,-0.0727531231654422,0.819002952926876,108.392332820083,107.694870541457,0.144698629439022,1.54051205752898,100.730715741238,0.123887714468316,0.591565616010923,2.67889565587293,0.372621483766534,1.91907243203082,3.90318056759909,0.412909917816958,0.448031362195374,4.0075821818726,0.443119480019079,3.48486915995759,0.482197701057435,2.11537668549751,0.467019259554933,-0.0278109678216816,2013,2,2013-02-01,99.67712402,108.8,0.5,0.6,1.0,1.6,111885,553,-1778,-1442,2107,0.5,-1.6,-1.3,1.9,8.1,-4.7,9.5,-1.2,-6.9,23.9,0.1,1.4,2.8,2.1,232.166,0.8,0.8,0.8,2.0,232.43200000000002,0.4,0.5,1.0,2.0,141.3,0.9,0.8,1.4,-0.6
1.64676656783396,0.0786235768622003,104.756577658229,104.74214519775,1.19568794439402,-0.670589845353777,1.47389621259678,1.09456102656904,100.358688703924,110.940897156424,105.209094828394,106.749428471192,107.32399505382,99.8704262174776,108.223809266483,115.769921878225,2.11923565817167,0.0231281755461618,0.261450858437478,108.633289857625,107.742934466477,-0.0539292001180235,1.68747541255151,100.766734591103,-0.215062210918098,0.222300813418879,2.75150472914877,0.0446297254257536,-0.642363899148844,3.90563957657685,0.0357575637179897,0.512507992327366,0.889191574262369,0.571393958972697,3.01957343694511,0.167262372935349,2.17431437303851,0.309751700646379,0.0216367701453824,2013,3,2013-03-01,99.75898743,109.1,0.3,1.0,0.8,1.3,112628,743,-1073,-359,2023,0.7,-0.9,-0.3,1.8,7.6,-6.2,0.0,0.0,-9.5,23.84,-0.3,0.0,0.7,2.0,232.773,0.3,1.4,0.6,1.5,233.05200000000002,0.3,0.9,1.0,1.9,141.2,-0.1,1.3,0.3,-2.1
0.318301864480263,0.186711831204347,104.952170582682,105.104876723851,0.536264517658217,-0.785916071201649,1.06308538148945,1.02810637405903,99.8160421548588,110.950039569507,105.531500121839,106.638447551197,107.665609331111,99.7573972542152,108.31462451464,114.255366572466,2.21724873783377,0.0839142964681616,-0.103963947708702,108.558812227839,107.654453149962,0.30644241733182,2.06565766437727,100.698698985803,-0.113175609180016,-0.068558753843832,2.51008377288241,-0.0821226161629361,-3.05036938796478,3.91865132459191,-0.0675179220366476,-0.20444799042585,-1.30824594263115,0.346309048202193,2.68400433441695,-0.540707093798764,2.26698448097718,0.285973355653224,0.00824079606089183,2013,4,2013-04-01,99.80580139,109.0,-0.1,0.6,0.6,0.9,113616,988,2284,242,2129,0.9,2.1,0.2,1.9,7.1,-6.6,-16.5,-5.3,-7.8,23.92,0.3,0.2,1.7,1.3,232.53099999999998,-0.1,1.0,0.5,1.1,233.236,0.1,0.7,0.8,1.7,140.2,-0.7,0.1,-0.7,-2.7
-0.845784339728275,0.36763582667142,105.338012362613,105.606392486025,0.0574940523394213,-0.476087850943355,1.36196505885168,0.805810016841488,99.7831242575809,111.016322064357,105.521860096454,106.82830747218,106.754990468116,99.8547004486758,108.040333152454,114.782599124398,2.49274638879355,-0.253235759635608,0.178040777358721,108.309093116204,107.632605911317,-0.00913473737632181,2.08911917098445,100.809757106219,0.0975398287634073,-0.230031175277705,2.02630900180552,-0.0202938550206968,-1.36579460113879,3.83180666745049,0.110287542475602,-0.353631446302805,0.461451017793331,0.477157461962454,2.62787863637784,-0.0329785639334397,2.22163421906963,0.332593131055636,0.0597408483200515,2013,5,2013-05-01,99.79616547,108.8,-0.2,0.0,0.6,0.9,114557,941,2672,894,2207,0.8,2.4,0.8,2.0,7.3,2.8,-9.9,-1.4,-7.6,23.79,-0.5,-0.5,0.9,2.0,232.945,0.2,0.3,1.2,1.4,233.46200000000002,0.1,0.4,1.0,1.7,139.4,-0.6,-1.3,-0.6,-1.8
-1.50686560066576,0.518486951580805,105.884176211768,106.084777542187,0.745837597916527,-0.539165321199662,1.75441654537688,0.904576539217102,99.6394825240047,111.070033741218,105.566846881586,107.084664225392,105.146336239758,99.901877755081,108.329921428525,115.143626842631,2.58037794460262,0.268037192798261,0.23997080855994,108.672719191041,107.854355383569,0.0426326688050817,1.85715319188517,100.616656049999,0.0472459545651481,0.33572995985398,2.01204967922356,0.20602443876101,1.36038602406837,3.84430459542914,-0.191549966751701,-0.440546197548089,0.314531750445905,0.452988730038627,2.497690207518,-0.143953934740885,1.95834722769576,-0.137037993287127,0.0483817837437221,2013,6,2013-06-01,99.78707123,109.2,0.4,0.1,1.1,1.7,115423,866,2795,1722,2286,0.8,2.5,1.5,2.0,7.8,6.8,2.6,2.6,-7.1,23.92,0.5,0.3,0.3,2.8,233.50400000000002,0.2,0.3,1.7,1.8,233.64,0.1,0.3,1.1,1.6,138.8,-0.4,-1.7,-0.4,0.1
-1.84877837794341,0.16453511260059,106.058392860324,106.415967196453,1.4313631733228,-1.13556338028167,1.9606816118444,0.964782305206925,99.5666641451779,111.656290980152,106.509427141491,107.126855318944,103.202413510157,99.3465615442705,108.368831392589,114.881661608059,2.61315574490969,0.0359180211254716,0.0393997533232902,108.822769709875,108.401628711641,0.892875261267464,2.0861137917582,100.558625680773,-0.555861634725124,0.138075608994076,1.8575851393189,0.507418848432666,2.32749661758073,3.63723150357993,-0.0576747146095973,-0.0280440291257287,-0.227511710161551,0.312193381500315,2.86401376550951,-0.073081851673875,2.1816603232613,-0.0238734706057972,0.527826650615798,2013,7,2013-07-01,99.65872955,109.5,0.3,0.5,1.1,2.0,115510,87,1894,4178,2356,0.1,1.7,3.8,2.1,7.7,-1.3,8.5,-9.4,-10.5,23.8,-0.5,-0.5,-0.3,1.4,233.59599999999998,0.0,0.5,1.4,2.0,233.792,0.1,0.2,0.9,1.7,138.9,0.1,-0.9,-0.9,0.9
1.36709742875004,0.205582989015407,106.276430874468,106.15101547304,2.05107041526954,-1.08033322539812,1.5183675595432,0.957502834064066,99.562674097023,113.235642840205,106.769707826897,107.255721593814,104.613291051663,99.0841377773919,108.452231600162,114.391852661066,2.51773342131309,0.0769595893030914,0.120293155704722,109.336446303546,108.552374658296,0.244373378386531,2.57463032136572,100.399542427204,-0.264149823405457,0.472030435395226,2.29224305769032,0.139062437018815,-0.640553744371252,3.64102295905025,-0.158199510476996,0.459971415343128,-0.426359560035263,-0.248977414191717,2.46643707079664,-0.00400741371536955,2.00242473226915,-0.0826446280991961,1.41447637763039,2013,8,2013-08-01,99.58596802,109.5,0.0,0.6,0.6,1.7,115718,208,1161,3833,2391,0.2,1.0,3.4,2.1,7.3,-5.2,0.0,-9.9,-11.0,23.79,0.0,0.0,-0.5,2.3,233.877,0.1,0.4,0.7,1.5,234.25799999999998,0.2,0.3,0.8,1.8,139.4,0.4,0.0,-1.3,0.0
3.43332019047042,0.21924090351388,106.509432281739,105.831391171781,0.972129011882677,-1.07207782636466,1.18492526155214,0.971141530539112,99.7531988964192,113.9887491179,106.744001092536,107.380460479098,108.205000295255,98.9485030214772,108.436945542851,113.673099307388,2.55112016712461,-0.0140947374574896,0.11630044852636,109.658452526444,108.702028243018,-0.0240768050079741,2.41082714184417,100.301491113683,-0.136888465658842,0.294509501437476,2.4004336531184,0.137863022520985,-2.595589761002,3.28242298731556,-0.09766111592773,0.625880458844832,-0.628325651659332,-0.301103385432141,2.33756350397991,0.191361673563019,1.81667374724364,-0.122544135814795,0.665078820418638,2013,9,2013-09-01,99.56504822,109.4,-0.1,0.2,0.3,1.1,115351,-367,-72,2723,2364,-0.3,-0.1,2.4,2.1,7.0,-4.1,-10.3,-7.9,-7.9,24.16,1.6,1.0,1.3,2.1,234.149,0.1,0.3,0.6,1.2,234.782,0.2,0.5,0.7,1.7,139.8,0.3,0.7,-1.0,-0.7
